Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
385394	385394	86624	86624c	slate	( And ( I ( ( wonder ( whether ( ( ( ( the choice ) ( of ( reviewers here ) ) ) ( -- ( ( we ( ( 're both ) black ) ) -- ) ) ) ( ( does n't ) ( say ( something ( that ( makes ( me ( ( ( uncomfortable and ) ( , ( well , ) ) ) ( ( a ( little bit ) ) angry ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( I ( ( am ( really ( happy ( about ( ( the choice ) ( of reviewers ) ) ) ) ) ) . ) )	(ROOT (S (CC And) (NP (PRP I)) (VP (VBP wonder) (SBAR (IN whether) (S (NP (NP (NP (DT the) (NN choice)) (PP (IN of) (NP (NP (NNS reviewers)) (ADVP (RB here))))) (PRN (: --) (S (NP (PRP we)) (VP (VBP 're) (DT both) (ADJP (JJ black)))) (: --))) (VP (VBZ does) (RB n't) (VP (VB say) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBZ makes) (NP (NP (PRP me)) (ADJP (ADJP (JJ uncomfortable)) (CC and) (PRN (, ,) (ADVP (RB well)) (, ,)) (ADJP (NP (DT a) (JJ little) (NN bit)) (JJ angry))))))))))))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBP am) (ADJP (RB really) (JJ happy) (PP (IN about) (NP (NP (DT the) (NN choice)) (PP (IN of) (NP (NNS reviewers))))))) (. .)))	And I wonder whether the choice of reviewers here--we're both black--doesn't say something that makes me uncomfortable and, well, a little bit angry.	I am really happy about the choice of reviewers.	contradiction	contradiction
310058	310058	66388	66388e	slate	( ( The ( bipartisan resolution ) ) ( ( ( ( ( passed ( the House ) ) ( on ( ( a vote ) ( of 429-3 ) ) ) ) and ) ( was ( approved ( by ( ( voice vote ) ( in ( the Senate ) ) ) ) ) ) ) . ) )	( ( The ( bipartisan resolution ) ) ( ( passed ( the House ) ) ( on ( ( a vote ) ( of 429-3 ) ) ) ) )	(ROOT (S (NP (DT The) (JJ bipartisan) (NN resolution)) (VP (VP (VBD passed) (NP (DT the) (NNP House)) (PP (IN on) (NP (NP (DT a) (NN vote)) (PP (IN of) (NP (CD 429-3)))))) (CC and) (VP (VBD was) (VP (VBN approved) (PP (IN by) (NP (NP (NN voice) (NN vote)) (PP (IN in) (NP (DT the) (NNP Senate)))))))) (. .)))	(ROOT (S (NP (DT The) (JJ bipartisan) (NN resolution)) (VP (VBD passed) (NP (DT the) (NNP House)) (PP (IN on) (NP (NP (DT a) (NN vote)) (PP (IN of) (NP (CD 429-3))))))))	The bipartisan resolution passed the House on a vote of 429-3 and was approved by voice vote in the Senate.	The bipartisan resolution passed the House on a vote of 429-3	entailment	entailment
210545	210545	47165	47165e	telephone	( getting ( ready ( to ( ( ( ( start to ) ( for ( the ( Spring season ) ) ) ) and ) ( see ( ( ( ( ( ( if ( i ( can ( grow me ) ) ) ) ( ( another ( nice ( lawn i ) ) ) ( usually ( have ( a ( ( pretty nice ) lawn ) ) ) ) ) ) ( it ( 's ( ( a lot ) ( of work ) ) ) ) ) ( you know ) ) but ) ( it 's ) ) ) ) ) ) )	( ( ( ( Getting ( ready ( for spring ) ) ) season ) ( by ( growing ( a ( nice lawn ) ) ) ) ) . )	(ROOT (S (VP (VBG getting) (ADJP (JJ ready) (S (VP (TO to) (VP (VP (VB start) (PP (TO to)) (PP (IN for) (NP (DT the) (NNP Spring) (NN season)))) (CC and) (VP (VB see) (S (S (SBAR (IN if) (S (NP (FW i)) (VP (MD can) (VP (VB grow) (NP (PRP me)))))) (NP (DT another) (JJ nice) (NN lawn) (NN i)) (ADVP (RB usually)) (VP (VBP have) (NP (DT a) (ADJP (RB pretty) (JJ nice)) (NN lawn)))) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN work)))))) (S (NP (PRP you)) (VP (VBP know))) (CC but) (S (NP (PRP it)) (VP (VBZ 's))))))))))))	(ROOT (S (VP (VBG Getting) (ADJP (JJ ready) (PP (IN for) (NP (NN spring)))) (NP (NN season)) (PP (IN by) (S (VP (VBG growing) (NP (DT a) (JJ nice) (NN lawn)))))) (. .)))	getting ready to start to for the Spring season and see if i can grow me another nice lawn i usually have a pretty nice lawn it's a lot of work you know but it's	Getting ready for spring season by growing a nice lawn.	entailment	entailment
17999	17999	141132	141132e	travel	( ( Both ( ( ( the ( politically left ) ) and ) ( the right ) ) ) ( ( wanted ( Italy ( to ( ( join ( the ( European race ) ) ) ( for ( colonies ( ( their eyes ) ( fixed ( on ( ( Ethiopia and ) Libya ) ) ) ) ) ) ) ) ) ) . ) )	( ( The ( Italian ( political parties ) ) ) ( ( sought ( to ( ( create colonies ) ( in ( ( Ethiopia and ) Libya ) ) ) ) ) . ) )	(ROOT (S (NP (DT Both) (NP (DT the) (ADJP (RB politically) (VBN left))) (CC and) (NP (DT the) (NN right))) (VP (VBD wanted) (S (NP (NNP Italy)) (VP (TO to) (VP (VB join) (NP (DT the) (JJ European) (NN race)) (PP (IN for) (S (VP (VBG colonies) (NP (NP (PRP$ their) (NNS eyes)) (VP (VBN fixed) (PP (IN on) (NP (NNP Ethiopia) (CC and) (NNP Libya)))))))))))) (. .)))	(ROOT (S (NP (DT The) (JJ Italian) (JJ political) (NNS parties)) (VP (VBD sought) (S (VP (TO to) (VP (VB create) (NP (NNS colonies)) (PP (IN in) (NP (NNP Ethiopia) (CC and) (NNP Libya))))))) (. .)))	Both the politically left and the right wanted Italy to join the European race for colonies their eyes fixed on Ethiopia and Libya.	The Italian political parties sought to create colonies in Ethiopia and Libya.	entailment	entailment
78074	78074	141324	141324c	travel	( Rum ( now ( ( began ( ( bringing in ) ( considerable ( legal ( ( -LRB- ( ( as ( opposed ( to contraband ) ) ) -RRB- ) ) revenue ) ) ) ) ) . ) ) )	( Rum ( ( was ( an ( illegal revenue ) ) ) . ) )	(ROOT (S (NP (NNP Rum)) (ADVP (RB now)) (VP (VBD began) (S (VP (VBG bringing) (PRT (RP in)) (NP (JJ considerable) (JJ legal) (PRN (-LRB- -LRB-) (SBAR (IN as) (S (VP (VBD opposed) (S (VP (TO to) (VP (VB contraband))))))) (-RRB- -RRB-)) (NN revenue))))) (. .)))	(ROOT (S (NP (NNP Rum)) (VP (VBD was) (NP (DT an) (JJ illegal) (NN revenue))) (. .)))	Rum now began bringing in considerable legal (as opposed to contraband) revenue.	Rum was an illegal revenue.	contradiction	contradiction
38673	38673	31677	31677c	telephone	( but ( i ( mean ( it ( ( 's ( almost dangerous ) ) ( to ( ( have them ) ( in ( the house ) ) ) ) ) ) ) ) )	( It ( ( ( 's safer ) ( to ( ( keep them ) ( inside ( the house ) ) ) ) ) . ) )	(ROOT (S (CC but) (NP (FW i)) (VP (VBP mean) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADJP (RB almost) (JJ dangerous)) (S (VP (TO to) (VP (VB have) (NP (PRP them)) (PP (IN in) (NP (DT the) (NN house))))))))))))	(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (JJR safer)) (S (VP (TO to) (VP (VB keep) (NP (PRP them)) (PP (IN inside) (NP (DT the) (NN house))))))) (. .)))	but i mean it's almost dangerous  to have them in the house	It's safer to keep them inside the house.	contradiction	contradiction
117673	117673	143563	143563n	government	( ( In 1999 ) ( , ( ( as ( in ( the past ) ) ) ( , ( ( ( nearly three-fourths ) ( of ( LSC clients ) ) ) ( ( were ( ( women , ) ( most ( of ( ( them mothers ) ( with children ) ) ) ) ) ) . ) ) ) ) ) )	( ( ( ( ( LSC clients ) ( ( are regularly ) ( ( 75 % ) women ) ) ) and ) ( ( ( 50 % ) ( of women ) ) ( have ( ( more ( than one ) ) child ) ) ) ) . )	(ROOT (S (PP (IN In) (NP (CD 1999))) (, ,) (PP (RB as) (IN in) (NP (DT the) (NN past))) (, ,) (NP (NP (QP (RB nearly) (NNS three-fourths))) (PP (IN of) (NP (NNP LSC) (NNS clients)))) (VP (VBD were) (NP (NP (NNS women)) (, ,) (NP (NP (JJS most)) (PP (IN of) (NP (NP (PRP them) (NNS mothers)) (PP (IN with) (NP (NNS children)))))))) (. .)))	(ROOT (S (S (NP (NNP LSC) (NNS clients)) (VP (VBP are) (ADVP (RB regularly)) (NP (ADJP (CD 75) (NN %)) (NNS women)))) (CC and) (S (NP (NP (CD 50) (NN %)) (PP (IN of) (NP (NNS women)))) (VP (VBP have) (NP (QP (JJR more) (IN than) (CD one)) (NN child)))) (. .)))	In 1999, as in the past, nearly three-fourths of LSC clients were women, most of them mothers with children.	LSC clients are regularly 75% women and 50% of women have more than one child.	neutral	neutral
147778	147778	109661	109661e	slate	( ( The industry ) ( now ( ( plans ( to ( ( strengthen warnings ) ( that ( children ( should ( be ( ( ( ( kept , ) ( appropriately harnessed ) ) , ) ( in ( ( ( the ( back seat ) ) , ) ( where ( they ( will ( be ( ( ( neither helped ) nor ) ( harmed ( by ( air bags ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( ( Children ( should ( be ( ( ( kept ( in ( ( ( the backseat ) and ) ( appropriately harnessed ) ) ) ) , ) ( away ( from ( air bags ) ) ) ) ) ) ) ( , ( ( says ( the industry ) ) . ) ) )	(ROOT (S (NP (DT The) (NN industry)) (ADVP (RB now)) (VP (VBZ plans) (S (VP (TO to) (VP (VB strengthen) (NP (NNS warnings)) (SBAR (IN that) (S (NP (NNS children)) (VP (MD should) (VP (VB be) (VP (VBN kept) (, ,) (ADJP (RB appropriately) (JJ harnessed)) (, ,) (PP (IN in) (NP (NP (DT the) (JJ back) (NN seat)) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (MD will) (VP (VB be) (VP (VP (ADVP (RB neither)) (VBN helped)) (CC nor) (VP (VBN harmed) (PP (IN by) (NP (NN air) (NNS bags)))))))))))))))))))) (. .)))	(ROOT (SINV (S (NP (NNP Children)) (VP (MD should) (VP (VB be) (VP (VBN kept) (PP (IN in) (NP (NP (DT the) (NN backseat)) (CC and) (NP (RB appropriately) (JJ harnessed)))) (, ,) (ADVP (RB away) (PP (IN from) (NP (NN air) (NNS bags)))))))) (, ,) (VP (VBZ says)) (NP (DT the) (NN industry)) (. .)))	The industry now plans to strengthen warnings that children should be kept, appropriately harnessed, in the back seat, where they will be neither helped nor harmed by air bags.	Children should be kept in the backseat and appropriately harnessed, away from air bags, says the industry.	entailment	entailment
98884	98884	72666	72666c	government	( ( As ( is ( true ( with ( the ( other principles ) ) ) ) ) ) ( , ( ( ( the ( business requirements ) ) ( of ( an enterprise ) ) ) ( ( drive ( decisions ( related ( to ( ( the ( specific types ) ) ( of ( resources ( needed ( to ( ( implement technology ) successfully ) ) ) ) ) ) ) ) ) ) . ) ) ) )	( ( Technology ( related decision-making ) ) ( ( ( is not ) ( affected ( by ( ( the ( business requirements ) ) ( of ( an enterprise ) ) ) ) ) ) . ) )	(ROOT (S (SBAR (IN As) (S (VP (VBZ is) (ADJP (JJ true) (PP (IN with) (NP (DT the) (JJ other) (NNS principles))))))) (, ,) (NP (NP (DT the) (NN business) (NNS requirements)) (PP (IN of) (NP (DT an) (NN enterprise)))) (VP (VBP drive) (S (NP (NNS decisions)) (ADJP (VBN related) (PP (TO to) (NP (NP (DT the) (JJ specific) (NNS types)) (PP (IN of) (NP (NP (NNS resources)) (VP (VBN needed) (S (VP (TO to) (VP (VB implement) (NP (NN technology)) (ADVP (RB successfully))))))))))))) (. .)))	(ROOT (S (NP (NNP Technology) (JJ related) (NN decision-making)) (VP (VBZ is) (RB not) (VP (VBN affected) (PP (IN by) (NP (NP (DT the) (NN business) (NNS requirements)) (PP (IN of) (NP (DT an) (NN enterprise))))))) (. .)))	As is true with the other principles, the business requirements of an enterprise drive decisions related to the specific types of resources needed to implement technology successfully.	Technology related decision-making is not affected by the business requirements of an enterprise.	contradiction	contradiction
230679	230679	107351	107351e	government	( ( Comprehensive Air ) ( ( Quality Model ) ( with ( Extensions ( -LRB- ( CAMx -RRB- ) ) ) ) ) )	( ( Air ( quality model ) ) ( is comprehensive ) )	(ROOT (NP (NP (NNP Comprehensive) (NNP Air)) (NP (NP (NNP Quality) (NNP Model)) (PP (IN with) (NP (NP (NNS Extensions)) (PRN (-LRB- -LRB-) (NP (NNP CAMx)) (-RRB- -RRB-)))))))	(ROOT (S (NP (NNP Air) (NN quality) (NN model)) (VP (VBZ is) (ADJP (JJ comprehensive)))))	Comprehensive Air Quality Model with Extensions (CAMx)	Air quality model is comprehensive 	entailment	entailment
122499	122499	14332	14332n	slate	( KKR ( ( ( has not ) ( succeeded ( because ( of ( ( ( ( the discipline ) ( of debt ) ) or ) ( ( even ( the promise ) ) ( of ( untold riches ) ) ) ) ) ) ) ) . ) )	( ( ( ( ( ( The KKR ) ( are ( afraid ( of ( ( running out ) ( of money ) ) ) ) ) ) , ) so ) ( they ( ( have yet ) ( to succeed ) ) ) ) . )	(ROOT (S (NP (NNP KKR)) (VP (VBZ has) (RB not) (VP (VBN succeeded) (PP (RB because) (IN of) (NP (NP (NP (DT the) (NN discipline)) (PP (IN of) (NP (NN debt)))) (CC or) (NP (NP (RB even) (DT the) (NN promise)) (PP (IN of) (NP (JJ untold) (NNS riches)))))))) (. .)))	(ROOT (S (S (NP (DT The) (NNP KKR)) (VP (VBP are) (ADJP (JJ afraid) (PP (IN of) (S (VP (VBG running) (PRT (RP out)) (PP (IN of) (NP (NN money))))))))) (, ,) (IN so) (S (NP (PRP they)) (VP (VBP have) (ADVP (RB yet)) (S (VP (TO to) (VP (VB succeed)))))) (. .)))	KKR has not succeeded because of the discipline of debt or even the promise of untold riches.	The KKR are afraid of running out of money, so they have yet to succeed.	neutral	neutral
382424	382424	94669	94669e	telephone	( ( oh what ) ( is ( it ( ( ( they ( 're plastic ) ) and ) ( ( ( they ( 've ( ( got ( the elastic ) ) ( on ( ( the inside ) ( of ( the poles ) ) ) ) ) ) ) and ) ( ( ( you ( just ( ( put them ) together ) ) ) and ) ( it ( 's ( a ( dome tent ) ) ) ) ) ) ) ) ) )	( There ( ( is ( elastic ( inside ( the poles ) ) ) ) . ) )	(ROOT (SBARQ (WHADJP (RB oh) (WP what)) (SQ (VBZ is) (NP (NP (PRP it)) (SBAR (S (S (NP (PRP they)) (VP (VBP 're) (NP (NN plastic)))) (CC and) (S (S (NP (PRP they)) (VP (VBP 've) (VP (VBN got) (NP (DT the) (NN elastic)) (PP (IN on) (NP (NP (DT the) (NN inside)) (PP (IN of) (NP (DT the) (NNS poles)))))))) (CC and) (S (S (NP (PRP you)) (ADVP (RB just)) (VP (VBD put) (NP (PRP them)) (ADVP (RB together)))) (CC and) (S (NP (PRP it)) (VP (VBZ 's) (NP (DT a) (NN dome) (NN tent))))))))))))	(ROOT (S (NP (EX There)) (VP (VBZ is) (ADJP (JJ elastic) (PP (IN inside) (NP (DT the) (NNS poles))))) (. .)))	oh what is it they're plastic and they've got the elastic on the inside of the poles and you just put them together and it's a dome tent	There is elastic inside the poles.	entailment	entailment
44666	44666	124350	124350e	slate	( ( ( ( ( Clinton ( ( ca n't ) ( dispute ( ( the principle ) ( of commitment ) ) ) ) ) , ) so ) ( he ( ( turns it ) ( on ( its head ) ) ) ) ) . )	( Clinton ( ( ( turns it ) ( on ( its head ) ) ) . ) )	(ROOT (S (S (NP (NNP Clinton)) (VP (MD ca) (RB n't) (VP (VB dispute) (NP (NP (DT the) (NN principle)) (PP (IN of) (NP (NN commitment))))))) (, ,) (IN so) (S (NP (PRP he)) (VP (VBZ turns) (NP (PRP it)) (PP (IN on) (NP (PRP$ its) (NN head))))) (. .)))	(ROOT (S (NP (NNP Clinton)) (VP (VBZ turns) (NP (PRP it)) (PP (IN on) (NP (PRP$ its) (NN head)))) (. .)))	Clinton can't dispute the principle of commitment, so he turns it on its head.	Clinton turns it on its head.	entailment	entailment
25368	25368	4967	4967n	slate	( ( In ( ( its ( recent obituary ) ) ( of ( a ( legendary ( cold ( war spy ) ) ) ) ) ) ) ( , ( ( the NYT ) ( ( suggested ( that ( he ( was ( ( the conduit ) ( via ( which ( ( the U.S. ) ( ( arranged ( for ( Vietnamese generals ) ) ) ( to ( ( assassinate ( ( South ( Vietnam 's ) ) president ) ) ( ( Ngo ( Dinh Diem ) ) ( in 1963 ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )	( He ( ( was ( a ( ( very skilled ) man ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (NP (PRP$ its) (JJ recent) (NN obituary)) (PP (IN of) (NP (DT a) (JJ legendary) (JJ cold) (NN war) (NN spy))))) (, ,) (NP (DT the) (NNP NYT)) (VP (VBD suggested) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD was) (NP (NP (DT the) (NN conduit)) (PP (IN via) (SBAR (WHNP (WDT which)) (S (NP (DT the) (NNP U.S.)) (VP (VBD arranged) (PP (IN for) (NP (JJ Vietnamese) (NNS generals))) (S (VP (TO to) (VP (VB assassinate) (NP (NP (NNP South) (NNP Vietnam) (POS 's)) (NN president)) (NP (NP (NNP Ngo) (NNP Dinh) (NNP Diem)) (PP (IN in) (NP (CD 1963)))))))))))))))) (. .)))	(ROOT (S (NP (PRP He)) (VP (VBD was) (NP (DT a) (ADJP (RB very) (JJ skilled)) (NN man))) (. .)))	In its recent obituary of a legendary cold war spy, the NYT suggested that he was the conduit via which the U.S. arranged for Vietnamese generals to assassinate South Vietnam's president Ngo Dinh Diem in 1963.	He was a very skilled man.	neutral	neutral
49450	49450	47766	47766n	travel	( It ( ( is ( said ( that ( ( after ( ( the crew ) ( of ( ( the Bounty ) ( settled ( on ( Pitcairn Island ) ) ) ) ) ) ) ( , ( Fletcher ( ( ( somehow ( ( ( ( ( found ( his way ) ) back ) ( to England ) ) , ) ( ( ( living out ) ( his life ) ) ( on ( Belle Isle ) ) ) ) ) , ) ( protected ( by ( his family ) ) ) ) ) ) ) ) ) ) . ) )	( Bounty ( ( ( landed ( on ( the island ) ) ) ( on ( June 8 ) ) ) . ) )	(ROOT (S (NP (PRP It)) (VP (VBZ is) (VP (VBN said) (SBAR (IN that) (S (PP (IN after) (NP (NP (DT the) (NN crew)) (PP (IN of) (NP (NP (DT the) (NNP Bounty)) (VP (VBN settled) (PP (IN on) (NP (NNP Pitcairn) (NNP Island)))))))) (, ,) (NP (NNP Fletcher)) (VP (VP (ADVP (RB somehow)) (VBD found) (NP (PRP$ his) (NN way)) (PRT (RP back)) (PP (TO to) (NP (NNP England))) (, ,) (S (VP (VBG living) (PRT (RP out)) (NP (PRP$ his) (NN life)) (PP (IN on) (NP (NNP Belle) (NNP Isle)))))) (, ,) (VP (JJ protected) (PP (IN by) (NP (PRP$ his) (NN family))))))))) (. .)))	(ROOT (S (NP (NNP Bounty)) (VP (VBD landed) (PP (IN on) (NP (DT the) (NN island))) (PP (IN on) (NP (NNP June) (CD 8)))) (. .)))	It is said that after the crew of the Bounty settled on Pitcairn Island, Fletcher somehow found his way back to England, living out his life on Belle Isle, protected by his family.	Bounty landed on the island on June 8.	neutral	neutral
68443	68443	121031	121031c	telephone	( but ( i ( ( do n't ) ( know ( how ( ( corrupt ( the ( Honduran government ) ) ) ( is ( but the ) ) ) ) ) ) ) )	( ( The ( Honduran government ) ) ( ( is honest ) . ) )	(ROOT (S (CC but) (NP (FW i)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (NP (JJ corrupt) (DT the) (JJ Honduran) (NN government)) (VP (VBZ is) (PP (CC but) (NP (DT the))))))))))	(ROOT (S (NP (DT The) (JJ Honduran) (NN government)) (VP (VBZ is) (ADJP (JJ honest))) (. .)))	but i don't know how corrupt the Honduran government is but the	The Honduran government is honest. 	contradiction	contradiction
146437	146437	77770	77770n	telephone	( and ( so ( i ( can ( ( ( ( leave food ) out ) and ) ( know ( that ( you ( know ( she ( only ( eats ( when ( she ( ( ( 's hungry ) ( i ( know ( ( some people ) ( have cats ) ) ) ) ) ( that ( ( ( no matter ) ( ( how much ) ( you ( ( put down ) they ) ) ) ) ( 'll ( eat ( it all ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( She ( ( will ( drink ( when ( she eats ) ) ) ) . ) )	(ROOT (FRAG (CC and) (ADVP (RB so) (JJ i) (S (VP (MD can) (VP (VP (VB leave) (NP (NN food)) (PRT (RP out))) (CC and) (VP (VB know) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP she)) (ADVP (RB only)) (VP (VBZ eats) (SBAR (WHADVP (WRB when)) (S (NP (PRP she)) (VP (VBZ 's) (ADJP (JJ hungry)) (SBAR (S (NP (FW i)) (VP (VBP know) (SBAR (S (NP (DT some) (NNS people)) (VP (VBP have) (NP (NNS cats)))))))) (SBAR (IN that) (S (NP (NP (DT no) (NN matter)) (SBAR (WHNP (WRB how) (JJ much)) (S (NP (PRP you)) (VP (VBD put) (PRT (RP down)) (NP (PRP they)))))) (VP (MD 'll) (VP (VB eat) (S (NP (PRP it)) (NP (DT all)))))))))))))))))))))))	(ROOT (S (NP (PRP She)) (VP (MD will) (VP (VB drink) (SBAR (WHADVP (WRB when)) (S (NP (PRP she)) (VP (VBZ eats)))))) (. .)))	and so i can leave food out and know that you know she only eats when she's hungry i know some people have cats that no matter how much you put down they'll eat it all	She will drink when she eats.  	neutral	neutral
254618	254618	111880	111880n	slate	( I ( 'll ( ( ( look ( to ( the east ) ) ) and ) ( call ( upon ( the raven ) ) ) ) ) )	( I ( ( ( 'll also ) ( ( ( look west ) and ) ( summon ( the raven ) ) ) ) . ) )	(ROOT (S (NP (PRP I)) (VP (MD 'll) (VP (VP (VB look) (PP (TO to) (NP (DT the) (JJ east)))) (CC and) (VP (VB call) (PP (IN upon) (NP (DT the) (NN raven))))))))	(ROOT (S (NP (PRP I)) (VP (MD 'll) (ADVP (RB also)) (VP (VP (VB look) (ADVP (NN west))) (CC and) (VP (VB summon) (NP (DT the) (NN raven))))) (. .)))	I'll look to the east and call upon the raven	I'll also look west and summon the raven.	neutral	neutral
252393	252393	137520	137520e	travel	( ( ( The ( only ( original bell ) ) ) remaining ) ( ( is ( ( ( ( the ( South ( Tower 's ) ) ) ( famous bourdon ) ) , ) ( ( whose much ) ( admired ( ( purity ( of tone ) ) ( was ( achieved ( by ( ( ( ( melting down ) ( its bronze ) ) and ) ( ( mixing it ) ( with ( ( ( gold and ) silver ) ( donated ( by ( ( Louis ( XIV 's ) ) aristocracy ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( ( Only ( one bell ) ) ( ( is left ) . ) )	(ROOT (S (NP (NP (DT The) (RB only) (JJ original) (NN bell)) (VP (VBG remaining))) (VP (VBZ is) (NP (NP (NP (DT the) (NNP South) (NNP Tower) (POS 's)) (JJ famous) (NN bourdon)) (, ,) (SBAR (WHNP (WP$ whose) (JJ much)) (S (VP (VBD admired) (SBAR (S (NP (NP (NN purity)) (PP (IN of) (NP (NN tone)))) (VP (VBD was) (VP (VBN achieved) (PP (IN by) (S (VP (VP (VBG melting) (PRT (RP down)) (NP (PRP$ its) (NN bronze))) (CC and) (VP (VBG mixing) (NP (PRP it)) (PP (IN with) (NP (NP (NN gold) (CC and) (NN silver)) (VP (VBN donated) (PP (IN by) (NP (NP (NNP Louis) (NNP XIV) (POS 's)) (NN aristocracy))))))))))))))))))) (. .)))	(ROOT (S (NP (RB Only) (CD one) (NN bell)) (VP (VBZ is) (VP (VBN left))) (. .)))	The only original bell remaining is the South Tower's famous bourdon, whose much admired purity of tone was achieved by melting down its bronze and mixing it with gold and silver donated by Louis XIV's aristocracy.	Only one bell is left.	entailment	entailment
70350	70350	110030	110030c	telephone	( i ( think ( your right ) ) )	( I ( ( ( do n't ) ( agree ( with that ) ) ) . ) )	(ROOT (S (NP (FW i)) (VP (VBP think) (NP (PRP$ your) (NN right)))))	(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB agree) (PP (IN with) (NP (DT that))))) (. .)))	i think your right	I don't agree with that.	contradiction	contradiction
183958	183958	12446	12446n	slate	( ( ( The decline ) ( of ( the ( Korean economy ) ) ) ) ( ( would ( ( ( ( ( ( cause ( more bankruptcies ) ) , ) ( increase ( ( investors ' ) ( efforts ( to ( ( ( get out ) ( of ( won assets ) ) ) ( into ( other currencies ) ) ) ) ) ) ) ) , ) and ) ( ( force ( the won ) ) ( down further ) ) ) ) . ) )	( ( ( ( ( ( The ( Korean economy ) ) ( ( is better ) now ) ) , ) but ) ( ( its decline ) ( has ( caused ( bankruptcies ( in ( the past ) ) ) ) ) ) ) . )	(ROOT (S (NP (NP (DT The) (NN decline)) (PP (IN of) (NP (DT the) (JJ Korean) (NN economy)))) (VP (MD would) (VP (VP (VB cause) (NP (JJR more) (NNS bankruptcies))) (, ,) (VP (VB increase) (NP (NP (NNS investors) (POS ')) (NNS efforts) (S (VP (TO to) (VP (VB get) (PRT (RP out)) (PP (IN of) (NP (NN won) (NNS assets))) (PP (IN into) (NP (JJ other) (NNS currencies)))))))) (, ,) (CC and) (VP (VB force) (NP (DT the) (NN won)) (ADVP (RB down) (RBR further))))) (. .)))	(ROOT (S (S (NP (DT The) (JJ Korean) (NN economy)) (VP (VBZ is) (ADJP (JJR better)) (ADVP (RB now)))) (, ,) (CC but) (S (NP (PRP$ its) (NN decline)) (VP (VBZ has) (VP (VBN caused) (NP (NP (NNS bankruptcies)) (PP (IN in) (NP (DT the) (NN past))))))) (. .)))	The decline of the Korean economy would cause more bankruptcies, increase investors' efforts to get out of won assets into other currencies, and force the won down further.	The Korean economy is better now, but its decline has caused bankruptcies in the past.	neutral	neutral
222173	222173	116260	116260n	travel	( ( ( Do n't ) ( ( ( sleep ( in ( ( the rays ) ( of ( the moon ) ) ) ) ) ` ) ( your ( facial features ) ) ) ) ( ( will ( be distorted ) ) . ) )	( ( ( The impact ) ( of ( ( the moon ) ( on ( your face ) ) ) ) ) ( ( is ( inherently negative ) ) . ) )	(ROOT (S (S (VP (VBP Do) (RB n't) (VP (VB sleep) (PP (IN in) (NP (NP (DT the) (NNS rays)) (PP (IN of) (NP (DT the) (NN moon))))) (`` `) (NP (PRP$ your) (JJ facial) (NNS features))))) (VP (MD will) (VP (VB be) (VP (VBN distorted)))) (. .)))	(ROOT (S (NP (NP (DT The) (NN impact)) (PP (IN of) (NP (NP (DT the) (NN moon)) (PP (IN on) (NP (PRP$ your) (NN face)))))) (VP (VBZ is) (ADJP (RB inherently) (JJ negative))) (. .)))	Don't sleep in the rays of the moon'your facial features will be distorted.	The impact of the moon on your face is inherently negative.	neutral	neutral
365280	365280	105834	105834c	fiction	( ( Pleasant enough ) ( , ( inside . ) ) )	( It ( ( was ( bad ( on ( the outside ) ) ) ) . ) )	(ROOT (FRAG (ADVP (RB Pleasant) (RB enough)) (, ,) (ADVP (RB inside)) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBD was) (ADJP (JJ bad) (PP (IN on) (NP (DT the) (NN outside))))) (. .)))	Pleasant enough, inside.	It was bad on the outside.	contradiction	contradiction
