	Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
75553	75553	75553	36038	36038e	slate	( ( Ever ( since ( we ( ( gave up ) ( posture ( for fitness ) ) ) ) ) ) ( , ( ( ( big ( square shoulders ) ) ( with ( a ( tendency ( to hunch ) ) ) ) ) ( ( ( ( ( are ( no longer ) ) ( ( a disgrace ) ( but ( ( the ( appropriate sign ) ) ( of strength ) ) ) ) ) , ) ( especially ( if ( worn ( with ( strong biceps ) ) ) ) ) ) . ) ) ) )	( We ( ( ( gave up ) ( posture ( for fitness ) ) ) . ) )	(ROOT (S (SBAR (RB Ever) (IN since) (S (NP (PRP we)) (VP (VBD gave) (PRT (RP up)) (NP (NP (NN posture)) (PP (IN for) (NP (NN fitness))))))) (, ,) (NP (NP (JJ big) (JJ square) (NNS shoulders)) (PP (IN with) (NP (DT a) (NN tendency) (S (VP (TO to) (VP (VB hunch))))))) (VP (VBP are) (ADVP (RB no) (RB longer)) (NP (NP (DT a) (NN disgrace)) (PP (CC but) (NP (NP (DT the) (JJ appropriate) (NN sign)) (PP (IN of) (NP (NN strength)))))) (, ,) (SBAR (ADVP (RB especially)) (IN if) (FRAG (ADJP (JJ worn) (PP (IN with) (NP (JJ strong) (NNS biceps))))))) (. .)))	(ROOT (S (NP (PRP We)) (VP (VBD gave) (PRT (RP up)) (NP (NP (NN posture)) (PP (IN for) (NP (NN fitness))))) (. .)))	Ever since we gave up posture for fitness, big square shoulders with a tendency to hunch are no longer a disgrace but the appropriate sign of strength, especially if worn with strong biceps.	We gave up posture for fitness.	entailment	entailment
368585	368585	368585	26858	26858e	fiction	( You ( ( ( let ( on ( to me ) ) ) ( that ( you ( ( were ( off ( to ( the ( 227 Argentine ) ) ) ) ) ( though ( I ( guess ( you ( had ( ( your reasons ) ( for that ) ) ) ) ) ) ) ) ) ) ) . ) )	( You ( ( ( told me ) ( that ( you ( were ( leaving ( for Argentina ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP You)) (VP (VBD let) (PP (IN on) (PP (TO to) (NP (PRP me)))) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD were) (ADJP (IN off) (PP (TO to) (NP (DT the) (JJ 227) (NN Argentine)))) (SBAR (IN though) (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP you)) (VP (VBD had) (NP (NP (PRP$ your) (NNS reasons)) (PP (IN for) (NP (DT that)))))))))))))) (. .)))	(ROOT (S (NP (PRP You)) (VP (VBD told) (NP (PRP me)) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD were) (VP (VBG leaving) (PP (IN for) (NP (NNP Argentina)))))))) (. .)))	You let on to me that you were off to the 227 Argentine though I guess you had your reasons for that.	You told me that you were leaving for Argentina.	entailment	entailment
144096	144096	144096	133429	133429e	fiction	( ( The ( huge beasts ) ) ( ( ( thundered and ) ( belched ( as ( they grazed ) ) ) ) . ) )	( ( The ( large beasts ) ) ( ( ( released ( thundering ( belching noises ) ) ) ( as ( they grazed ) ) ) . ) )	(ROOT (S (NP (DT The) (JJ huge) (NNS beasts)) (VP (VP (VBD thundered)) (CC and) (VP (VBD belched) (SBAR (IN as) (S (NP (PRP they)) (VP (VBD grazed)))))) (. .)))	(ROOT (S (NP (DT The) (JJ large) (NNS beasts)) (VP (VBD released) (NP (VBG thundering) (VBG belching) (NNS noises)) (SBAR (IN as) (S (NP (PRP they)) (VP (VBD grazed))))) (. .)))	The huge beasts thundered and belched as they grazed.	The large beasts released thundering belching noises as they grazed.	entailment	entailment
203801	203801	203801	114009	114009n	fiction	( I ( ( ( repudiate ( that remark ) ) utterly ) . ) )	( I ( ( ( ( repudiate ( that remark ) ) utterly ) ( because ( it ( is ( a falsehood ) ) ) ) ) . ) )	(ROOT (S (NP (PRP I)) (VP (VBP repudiate) (NP (DT that) (NN remark)) (ADVP (RB utterly))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBP repudiate) (NP (DT that) (NN remark)) (ADVP (RB utterly)) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ is) (NP (DT a) (NN falsehood)))))) (. .)))	I repudiate that remark utterly.	I repudiate that remark utterly because it is a falsehood.	neutral	neutral
320723	320723	320723	97224	97224c	government	( ( Wendy ( R. Leibowitz ) ) ( is ( ( an ( attorney ( and ( legal columnist ) ) ) ) ( in ( Washington ( , D.C. ) ) ) ) ) )	( ( Wendy ( R. Leibowitz ) ) ( ( is ( ( a banker ) ( in ( Portland ( , Oregon ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Wendy) (NNP R.) (NNP Leibowitz)) (VP (VBZ is) (NP (NP (DT an) (NN attorney) (CC and) (JJ legal) (NN columnist)) (PP (IN in) (NP (NNP Washington) (, ,) (NNP D.C.)))))))	(ROOT (S (NP (NNP Wendy) (NNP R.) (NNP Leibowitz)) (VP (VBZ is) (NP (NP (DT a) (NN banker)) (PP (IN in) (NP (NNP Portland) (, ,) (NNP Oregon))))) (. .)))	Wendy R. Leibowitz is an attorney and legal columnist in Washington, D.C.	Wendy R. Leibowitz is a banker in Portland, Oregon.	contradiction	contradiction
150794	150794	150794	30289	30289c	slate	( ( The voters ) ( ( ( chose Clinton ) ( as ( a ( second-term president ) ) ) ) . ) )	( Clinton ( ( ( ( lost ( the election ) ) and ) ( ( did not ) ( receive ( a ( second term ) ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NNS voters)) (VP (VBD chose) (NP (NNP Clinton)) (PP (IN as) (NP (DT a) (JJ second-term) (NN president)))) (. .)))	(ROOT (S (NP (NNP Clinton)) (VP (VP (VBD lost) (NP (DT the) (NN election))) (CC and) (VP (VBD did) (RB not) (VP (VB receive) (NP (DT a) (JJ second) (NN term))))) (. .)))	The voters chose Clinton as a second-term president.	Clinton lost the election and did not receive a second term.	contradiction	contradiction
137188	137188	137188	37585	37585e	telephone	( yeah ( it ( was ( a ( great game ) ) ) ) )	( yes ( , ( ( the game ) ( was excellent ) ) ) )	(ROOT (S (VP (VB yeah) (SBAR (S (NP (PRP it)) (VP (VBD was) (NP (DT a) (JJ great) (NN game))))))))	(ROOT (S (ADVP (RB yes)) (, ,) (NP (DT the) (NN game)) (VP (VBD was) (ADJP (JJ excellent)))))	yeah it was a great game	yes, the game was excellent	entailment	entailment
241722	241722	241722	60976	60976c	fiction	( ( ( ( ( ( ( Little Willie ) ( here ( is ( a ( dead cert ) ) ) ) ) , ) and ) ( ( if ( I ( was you ) ) ) ( I ( 'd ( ( take ( a ( sporting chance ) ) ) ( with ( Mr. Brown ) ) ) ) ) ) ) ! ) '' )	( I ( ( ( would n't ) ( bother ( ( taking ( a chance ) ) ( with ( that fellow ) ) ) ) ) . ) )	(ROOT (S (S (NP (NNP Little) (NNP Willie)) (ADVP (RB here)) (VP (VBZ is) (NP (DT a) (JJ dead) (NN cert)))) (, ,) (CC and) (S (SBAR (IN if) (S (NP (PRP I)) (VP (VBD was) (NP (PRP you))))) (NP (PRP I)) (VP (MD 'd) (VP (VB take) (NP (DT a) (NN sporting) (NN chance)) (PP (IN with) (NP (NNP Mr.) (NNP Brown)))))) (. !) ('' '')))	(ROOT (S (NP (PRP I)) (VP (MD would) (RB n't) (VP (VB bother) (S (VP (VBG taking) (NP (DT a) (NN chance)) (PP (IN with) (NP (DT that) (NN fellow))))))) (. .)))	"Little Willie here is a dead cert, and if I was you I'd take a sporting chance with Mr. Brown!"""	I wouldn't bother taking a chance with that fellow.	contradiction	contradiction
309007	309007	309007	29828	29828e	slate	( ( ( ( But ( ( ( the one ) ( that ( actually ( ended ( ( the movie ) ( ( ( was ( good too ) ) , ) ( when ( Clooney ( finally ( proposes ( to ( ( ( ( ( ( Michelle Pfeiffer ) ( right ( in ( Bloomingdale 's ) ) ) ) ( for ( gosh sakes ) ) ) , ) and ) ( all ( the ( other shoppers ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( ( applaud and ) applaud ) ) ) -- ) ( it ( ( ( seems ( to ( ( ( go ( on forever ) ) -- ) ( announcing ( the ( ( cynicism and ) greed ) ) ) ) ) ) and ) ( callousness ( ( ( ( ( that ( underlie ( Christmas shopping ) ) ) or ) marriage ) or ) ( ( movies or ) something ) ) ) ) ) ) . )	( ( In ( the movie ) ) ( , ( Clooney ( ( proposed ( to ( Michelle Pfeiffer ) ) ) . ) ) ) )	(ROOT (S (S (CC But) (NP (NP (DT the) (NN one)) (SBAR (WHNP (WDT that)) (S (ADVP (RB actually)) (VP (VBD ended) (SBAR (S (NP (DT the) (NN movie)) (VP (VBD was) (ADJP (JJ good) (RB too)) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (NNP Clooney)) (ADVP (RB finally)) (VP (VBZ proposes) (PP (TO to) (NP (NP (NNP Michelle) (NNP Pfeiffer)) (ADVP (RB right) (PP (IN in) (NP (NNP Bloomingdale) (POS 's)))) (PP (IN for) (NP (JJ gosh) (NNS sakes))) (, ,) (CC and) (NP (PDT all) (DT the) (JJ other) (NNS shoppers)))))))))))))) (VP (VBP applaud) (CC and) (VBP applaud))) (: --) (S (NP (PRP it)) (VP (VP (VBZ seems) (S (VP (TO to) (VP (VB go) (PP (IN on) (ADVP (RB forever))) (: --) (S (VP (VBG announcing) (NP (DT the) (NN cynicism) (CC and) (NN greed)))))))) (CC and) (VP (VBZ callousness) (NP (NP (NP (DT that) (NNP underlie) (NNP Christmas) (NN shopping)) (CC or) (NP (NN marriage))) (CC or) (NP (NP (NNS movies)) (CC or) (NP (NN something))))))) (. .)))	(ROOT (S (PP (IN In) (NP (DT the) (NN movie))) (, ,) (NP (NNP Clooney)) (VP (VBD proposed) (PP (TO to) (NP (NNP Michelle) (NNP Pfeiffer)))) (. .)))	But the one that actually ended the movie was good too, when Clooney finally proposes to Michelle Pfeiffer right in Bloomingdale's for gosh sakes, and all the other shoppers applaud and applaud--it seems to go on forever--announcing the cynicism and greed and callousness that underlie Christmas shopping or marriage or movies or something.	In the movie, Clooney proposed to Michelle Pfeiffer.	entailment	entailment
259928	259928	259928	60029	60029c	travel	( ( Unless ( you ( 're ( ( a lover ) ( of ( ( this type ) ( of architecture ) ) ) ) ) ) ) ( , ( ( the highlight ) ( ( ( will probably ) ( be ( ( the ( many ( colourful ( , ( inventive murals ) ) ) ) ) ( ( ( donated ( by ( different countries ) ) ) , ) ( depicting ( ( ( the ( ( Virgin and ) Child ) ) , ) ( often ( quite ( unashamedly ( in ( their ( own ( national image ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )	( ( ( The highlight ) ( of ( the visit ) ) ) ( ( ( ( ( is undoubtedly ) ( the architecture ) ) , ) ( with ( ( the murals ) ( ( coming in ) ( at ( a ( distant second ) ) ) ) ) ) ) . ) )	(ROOT (S (SBAR (IN Unless) (S (NP (PRP you)) (VP (VBP 're) (NP (NP (DT a) (NN lover)) (PP (IN of) (NP (NP (DT this) (NN type)) (PP (IN of) (NP (NN architecture))))))))) (, ,) (NP (DT the) (NN highlight)) (VP (MD will) (ADVP (RB probably)) (VP (VB be) (NP (NP (DT the) (JJ many) (JJ colourful) (, ,) (JJ inventive) (NNS murals)) (VP (VBN donated) (PP (IN by) (NP (JJ different) (NNS countries))) (, ,) (S (VP (VBG depicting) (NP (NP (DT the) (NN Virgin) (CC and) (NN Child)) (, ,) (RRC (ADVP (RB often)) (ADJP (RB quite) (JJ unashamedly) (PP (IN in) (NP (PRP$ their) (JJ own) (JJ national) (NN image)))))))))))) (. .)))	(ROOT (S (NP (NP (DT The) (NN highlight)) (PP (IN of) (NP (DT the) (NN visit)))) (VP (VBZ is) (ADVP (RB undoubtedly)) (NP (DT the) (NN architecture)) (, ,) (PP (IN with) (S (NP (DT the) (NNS murals)) (VP (VBG coming) (PRT (RP in)) (PP (IN at) (NP (DT a) (JJ distant) (NN second))))))) (. .)))	Unless you're a lover of this type of architecture, the highlight will probably be the many colourful, inventive murals donated by different countries, depicting the Virgin and Child, often quite unashamedly in their own national image.	The highlight of the visit is undoubtedly the architecture, with the murals coming in at a distant second.	contradiction	contradiction
114771	114771	114771	19316	19316n	government	( ( ( ( ( Results ( of ( the survey ) ) ) , ) ( which ( is ( expected ( to ( ( collect responses ) ( from ( ( ( ( ( ( ( more ( than 1,000 ) ) ( legal services ) ) employers ) , ) ( attorneys ( general ( , ( public defenders ) ) ) ) ) and ) ( ( local ( civil liberties ) ) ( law organizations ) ) ) ) ) ) ) ) ) ) , ) ( ( will ( be ( ( released ( in April ) ) ( at ( ( the ( annual meeting ) ) ( of ( ( the ( National Association ) ) ( for ( Law Placement ) ) ) ) ) ) ) ) ) . ) )	( ( The ( survey results ) ) ( ( are ( expected ( to ( ( show support ) ( for ( a ( government initiative ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NNS Results)) (PP (IN of) (NP (DT the) (NN survey))) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (VP (VBN expected) (S (VP (TO to) (VP (VB collect) (NP (NNS responses)) (PP (IN from) (NP (NP (NP (QP (JJR more) (IN than) (CD 1,000)) (JJ legal) (NNS services)) (NP (NNS employers))) (, ,) (NP (NP (NNS attorneys)) (NP (JJ general) (, ,) (JJ public) (NNS defenders))) (CC and) (NP (NP (JJ local) (JJ civil) (NNS liberties)) (NP (NN law) (NNS organizations)))))))))))) (, ,)) (VP (MD will) (VP (VB be) (VP (VBN released) (PP (IN in) (NP (NNP April))) (PP (IN at) (NP (NP (DT the) (JJ annual) (NN meeting)) (PP (IN of) (NP (NP (DT the) (NNP National) (NNP Association)) (PP (IN for) (NP (NNP Law) (NNP Placement)))))))))) (. .)))	(ROOT (S (NP (DT The) (NN survey) (NNS results)) (VP (VBP are) (VP (VBN expected) (S (VP (TO to) (VP (VB show) (NP (NN support)) (PP (IN for) (NP (DT a) (NN government) (NN initiative)))))))) (. .)))	Results of the survey, which is expected to collect responses from more than 1,000 legal services employers, attorneys general, public defenders and local civil liberties law organizations, will be released in April at the annual meeting of the National Association for Law Placement.	The survey results are expected to show support for a government initiative.	neutral	neutral
309708	309708	309708	66641	66641n	telephone	( you ( know ( i ( mean ( it ( 's ( it ( 's ( a ( bad thing ) ) ) ) ) ) ) ) ) )	( I ( ( ( would n't ) ( wish ( that ( on ( my ( worst enemy ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (FW i)) (VP (VBP mean) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (DT a) (JJ bad) (NN thing))))))))))))))	(ROOT (S (NP (PRP I)) (VP (MD would) (RB n't) (VP (VB wish) (NP (NP (DT that)) (PP (IN on) (NP (PRP$ my) (JJS worst) (NN enemy)))))) (. .)))	you know i mean it's it's a bad thing	I wouldn't wish that on my worst enemy.	neutral	neutral
301931	301931	301931	39198	39198e	telephone	( it ( ( was just ) ( unbelievably ( hot and ) ) ) )	( ( The heat ) ( ( was ( beyond belief ) ) . ) )	(ROOT (S (NP (PRP it)) (VP (VBD was) (ADVP (RB just)) (NP (JJ unbelievably) (NX (NX (JJ hot)) (CC and))))))	(ROOT (S (NP (DT The) (NN heat)) (VP (VBD was) (PP (IN beyond) (NP (NN belief)))) (. .)))	it was just unbelievably hot and	The heat was beyond belief.	entailment	entailment
145168	145168	145168	55223	55223n	telephone	( uh ( do ( much skiing ) ) )	( I ( ( do ( ( some skiing ) ( when ( I can ) ) ) ) . ) )	(ROOT (SINV (FRAG (INTJ (UH uh))) (VP (VBP do)) (NP (JJ much) (NN skiing))))	(ROOT (S (NP (PRP I)) (VP (VBP do) (NP (NP (DT some) (NN skiing)) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (MD can)))))) (. .)))	uh do much skiing	I do some skiing when I can.	neutral	neutral
263111	263111	263111	90980	90980c	telephone	( um-hum ( you ( see ( this ( is ( ( ( this ( is ( ( tornado weather ) ( ( boy people ) ( ( do n't ) ( know it ) ) ) ) ) ) but ) ( when ( it ( gets ( hot ( like this ) ) ) ) ) ) ) ) ) ) )	( This ( ( ( is not ) ( ( the type ) ( of ( weather ( for ( a tornado ) ) ) ) ) ) . ) )	(ROOT (S (VP (VB um-hum) (SBAR (S (NP (PRP you)) (VP (VBP see) (SBAR (S (NP (DT this)) (VP (VBZ is) (SBAR (SBAR (S (NP (DT this)) (VP (VBZ is) (NP (NP (NN tornado) (NN weather)) (SBAR (S (NP (NN boy) (NNS people)) (VP (VBP do) (RB n't) (VP (VB know) (NP (PRP it)))))))))) (CC but) (SBAR (WHADVP (WRB when)) (S (NP (PRP it)) (VP (VBZ gets) (ADJP (JJ hot) (PP (IN like) (NP (DT this)))))))))))))))))	(ROOT (S (NP (DT This)) (VP (VBZ is) (RB not) (NP (NP (DT the) (NN type)) (PP (IN of) (NP (NP (NN weather)) (PP (IN for) (NP (DT a) (NN tornado))))))) (. .)))	um-hum you see this is this is tornado weather boy people don't know it but when it gets hot like this	This is not the type of weather for a tornado.	contradiction	contradiction
173334	173334	173334	24953	24953n	travel	( ( In ( ( the ( pretty village ) ) ( of ( A ( ? ( ¯ nhoa ) ) ) ) ) ) ( ( each ( sturdy-beamed ( whitewashed house ) ) ) ( ( ( ( is ( of ( a ( different height ) ) ) ) and ) ( ( juts out ) ( at ( a ( different angle ) ) ) ) ) . ) ) )	( Houses ( ( are ( colored ( in ( colors ( of rainbow ) ) ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (NP (DT the) (JJ pretty) (NN village)) (PP (IN of) (NP (NNP A) (. ?) (NNP ¯) (NNP nhoa))))) (NP (DT each) (JJ sturdy-beamed) (JJ whitewashed) (NN house)) (VP (VP (VBZ is) (PP (IN of) (NP (DT a) (JJ different) (NN height)))) (CC and) (VP (VBZ juts) (PRT (RP out)) (PP (IN at) (NP (DT a) (JJ different) (NN angle))))) (. .)))	(ROOT (S (NP (NNS Houses)) (VP (VBP are) (VP (VBN colored) (PP (IN in) (NP (NP (NNS colors)) (PP (IN of) (NP (NN rainbow))))))) (. .)))	In the pretty village of A?¯nhoa each sturdy-beamed whitewashed house is of a different height and juts out at a different angle.	Houses are colored in colors of rainbow.	neutral	neutral
271398	271398	271398	44385	44385e	fiction	( ( After lunch ) ( , ( Lawrence ( ( ( ( ( ( drew me ) aside ) , ) and ) ( asked ( if ( I ( was ( ( going down ) ( to ( see him ) ) ) ) ) ) ) ) . ) ) ) )	( ( After ( the ( midday meal ) ) ) ( , ( Lawrence ( ( ( ( ( took me ) aside ) and ) ( inquired ( if ( I ( planned ( on ( ( going down ) ( to ( see him ) ) ) ) ) ) ) ) ) . ) ) ) )	(ROOT (S (PP (IN After) (NP (NN lunch))) (, ,) (NP (NNP Lawrence)) (VP (VP (VBD drew) (NP (PRP me)) (ADVP (RB aside))) (, ,) (CC and) (VP (VBD asked) (SBAR (IN if) (S (NP (PRP I)) (VP (VBD was) (VP (VBG going) (PRT (RP down)) (S (VP (TO to) (VP (VB see) (NP (PRP him))))))))))) (. .)))	(ROOT (S (PP (IN After) (NP (DT the) (NN midday) (NN meal))) (, ,) (NP (NNP Lawrence)) (VP (VP (VBD took) (NP (PRP me)) (ADVP (RB aside))) (CC and) (VP (VBD inquired) (SBAR (IN if) (S (NP (PRP I)) (VP (VBD planned) (PP (IN on) (S (VP (VBG going) (PRT (RP down)) (S (VP (TO to) (VP (VB see) (NP (PRP him))))))))))))) (. .)))	After lunch, Lawrence drew me aside, and asked if I was going down to see him. 	After the midday meal, Lawrence took me aside and inquired if I planned on going down to see him.	entailment	entailment
379845	379845	379845	50206	50206n	slate	( ( Back to ) ( I ( ( do ( think ( I ( may ( have ( ( ( scored ( some points ) ) ( with ( my ( protective response ) ) ) ) ( during ( ( ( the Princess ) and ) ( the ( Pea episode ) ) ) ) ) ) ) ) ) ) . ) ) )	( ( Other people ) ( ( ( were ( very ( impressed ( with ( my responses ) ) ) ) ) ( during ( ( ( the Princess ) and ) ( the ( Pea episode ) ) ) ) ) . ) )	(ROOT (S (ADVP (RB Back) (PP (TO to))) (NP (PRP I)) (VP (VBP do) (SBAR (S (VP (VBP think) (SBAR (S (NP (PRP I)) (VP (MD may) (VP (VB have) (VP (VBN scored) (NP (DT some) (NNS points)) (PP (IN with) (NP (PRP$ my) (JJ protective) (NN response))) (PP (IN during) (NP (NP (DT the) (NNP Princess)) (CC and) (NP (DT the) (NNP Pea) (NN episode))))))))))))) (. .)))	(ROOT (S (NP (JJ Other) (NNS people)) (VP (VBD were) (ADJP (RB very) (JJ impressed) (PP (IN with) (NP (PRP$ my) (NNS responses)))) (PP (IN during) (NP (NP (DT the) (NNP Princess)) (CC and) (NP (DT the) (NNP Pea) (NN episode))))) (. .)))	Back to  I do think I may have scored some points with my protective response during the Princess and the Pea episode.	Other people were very impressed with my responses during the Princess and the Pea episode.	neutral	neutral
215274	215274	215274	65894	65894e	telephone	( ( ( of ( the ( Civil War ) ) ) and ) ( ( ( it ( ( 's not ) ( ( ( a story ) ( of ( the ( Civil War ) ) ) ) ( it ( 's ( ( a story ) ( of ( ( ( all ( the politics ) ) and ) ( uh lobbying ) ) ) ) ) ) ) ) ) and ) ( ( ( just ( basically state ) ) ( by ( state events ) ) ) ( that led ) ) ) )	( It ( ( ( ( 's ( ( a story ) ( about ( ( politics and ) lobbying ) ) ) ) , ) ( in ( ( the era ) ( of ( the ( civil war ) ) ) ) ) ) . ) )	(ROOT (UCP (PP (IN of) (NP (DT the) (NNP Civil) (NNP War))) (CC and) (NP (NP (NP (PRP it)) (SBAR (S (VP (VBZ 's) (RB not) (NP (NP (DT a) (NN story)) (PP (IN of) (NP (DT the) (NNP Civil) (NNP War))) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (NN story)) (PP (IN of) (NP (NP (PDT all) (DT the) (NNS politics)) (CC and) (NP (JJ uh) (NN lobbying))))))))))))) (CC and) (NP (NP (RB just) (RB basically) (NN state)) (PP (IN by) (NP (NN state) (NNS events))) (SBAR (WHNP (WDT that)) (S (VP (VBD led))))))))	(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (NP (DT a) (NN story)) (PP (IN about) (NP (NNS politics) (CC and) (NN lobbying)))) (, ,) (PP (IN in) (NP (NP (DT the) (NN era)) (PP (IN of) (NP (DT the) (JJ civil) (NN war)))))) (. .)))	of the Civil War and it's not a story of the Civil War it's a story of all the politics and uh lobbying and just basically state by state events that led	It's a story about politics and lobbying, in the era of the civil war.	entailment	entailment
25803	25803	25803	2650	2650e	travel	( ( ( Montreuil 's ) churches ) ( ( are ( ( ( ( all ( noteworthy ' ) ) ( particularly Saint-Saulve ) ) , ) ( which ( ( ( dates ( in ( part ( from ( the ( 13th century ) ) ) ) ) ) ' ) ( but ( ( most visitors ) ( ( spend ( their time ) ) ( exploring ( ( the ( town 's ) ) ( cobbled ( streets ( and ( medieval alleyways ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( Saint-Saulve ( ( is ( quite ( ( old ( , ( ( ( ( dating back ) ( in part ) ) ( from ( the 1400s ) ) ) , ) ) ) ( however ( ( ( the majority ) ( of visitors ) ) ( ( do not ) ( ( spend ( their time ) ) there ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NNP Montreuil) (POS 's)) (NNS churches)) (VP (VBP are) (NP (NP (NP (DT all) (NN noteworthy) (POS ')) (RB particularly) (NN Saint-Saulve)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ dates) (PP (IN in) (NP (NP (NN part)) (PP (IN from) (NP (DT the) (JJ 13th) (NN century))))) ('' ') (SBAR (CC but) (S (NP (JJS most) (NNS visitors)) (VP (VBP spend) (NP (PRP$ their) (NN time)) (S (VP (VBG exploring) (NP (NP (DT the) (NN town) (POS 's)) (JJ cobbled) (NNS streets) (CC and) (JJ medieval) (NNS alleyways)))))))))))) (. .)))	(ROOT (S (NP (NNP Saint-Saulve)) (VP (VBZ is) (ADJP (RB quite) (JJ old) (PRN (, ,) (S (VP (VBG dating) (PRT (RP back)) (PP (IN in) (NP (NN part))) (PP (IN from) (NP (DT the) (NNS 1400s))))) (, ,)) (SBAR (WHADVP (RB however)) (S (NP (NP (DT the) (NN majority)) (PP (IN of) (NP (NNS visitors)))) (VP (VBP do) (RB not) (VP (VB spend) (NP (PRP$ their) (NN time)) (ADVP (RB there)))))))) (. .)))	Montreuil's churches are all noteworthy ' particularly Saint-Saulve, which dates in part from the 13th century ' but most visitors spend their time exploring the town's cobbled streets and medieval alleyways.	Saint-Saulve is quite old, dating back in part from the 1400s, however the majority of visitors do not spend their time there.	entailment	entailment
86879	86879	86879	17652	17652e	travel	( ( ( The ( big ( , ( grey ( , ( cigar-shaped object ) ) ) ) ) ) ( you ( 'll ( see ( on view ) ) ) ) ) ( here ( ( ( ( ( is ( ( ( a submarine ) , ) ( ( ( built ( by ( the ( local ( inventor ( Isaac Peral ) ) ) ) ) ) and ) ( launched ( in 1888 ) ) ) ) ) , ) ( ( ten years ) too ) ) ( late ( to ( make ( a ( world record ) ) ) ) ) ) . ) ) )	( ( The submarine ) ( ( was ( ( build ( in 1888 ) ) ( by ( Isaac Peral ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (JJ big) (, ,) (JJ grey) (, ,) (JJ cigar-shaped) (NN object)) (SBAR (S (NP (PRP you)) (VP (MD 'll) (VP (VB see) (PP (IN on) (NP (NN view)))))))) (ADVP (RB here)) (VP (VBZ is) (NP (NP (DT a) (NN submarine)) (, ,) (VP (VP (VBN built) (PP (IN by) (NP (DT the) (JJ local) (NN inventor) (NNP Isaac) (NNP Peral)))) (CC and) (VP (VBN launched) (PP (IN in) (NP (CD 1888)))))) (, ,) (ADVP (NP (CD ten) (NNS years)) (RB too)) (ADJP (JJ late) (S (VP (TO to) (VP (VB make) (NP (DT a) (NN world) (NN record))))))) (. .)))	(ROOT (S (NP (DT The) (NN submarine)) (VP (VBD was) (VP (VBN build) (PP (IN in) (NP (CD 1888))) (PP (IN by) (NP (NNP Isaac) (NNP Peral))))) (. .)))	The big, grey, cigar-shaped object you'll see on view here is a submarine, built by the local inventor Isaac Peral and launched in 1888, ten years too late to make a world record.	The submarine was build in 1888 by Isaac Peral.	entailment	entailment
